,run,lambda,mu,c,Wq,Lq
50,10,2.4000000000000004,0.8333333333333334,3,8.741448543620788,21.042296707891285
51,11,2.4000000000000004,0.8333333333333334,3,4.369279552236184,10.467351949426455
52,12,2.4000000000000004,0.8333333333333334,3,5.617343671712487,13.440671573505224
53,13,2.4000000000000004,0.8333333333333334,3,7.203385331733639,17.526273361619396
54,14,2.4000000000000004,0.8333333333333334,3,10.879722522526961,25.968209303460128
55,15,2.4000000000000004,0.8333333333333334,3,3.421295749490386,8.008159374617208
56,16,2.4000000000000004,0.8333333333333334,3,8.713895495804119,20.81943390502922
57,17,2.4000000000000004,0.8333333333333334,3,6.7290505132149185,16.105383586369634
58,18,2.4000000000000004,0.8333333333333334,3,9.994895692425803,23.876014847684147
59,19,2.4000000000000004,0.8333333333333334,3,4.983992613049988,11.96176436869946
60,0,3.2,0.8333333333333334,4,5.370131918714151,17.108737863569562
61,1,3.2,0.8333333333333334,4,5.840996261776058,18.629170931216294
62,2,3.2,0.8333333333333334,4,15.365098299684488,49.981042508109944
63,3,3.2,0.8333333333333334,4,3.74265218341723,11.808838199940203
64,4,3.2,0.8333333333333334,4,5.385640426554457,17.181988174184212
65,5,3.2,0.8333333333333334,4,9.36643294971828,29.716667392832772
66,6,3.2,0.8333333333333334,4,4.791462284320645,15.326907810702204
67,7,3.2,0.8333333333333334,4,12.140082809283028,39.63455366060755
68,8,3.2,0.8333333333333334,4,4.714958346113605,15.23344633766156
69,9,3.2,0.8333333333333334,4,5.313788709787816,17.354263172150286
70,10,3.2,0.8333333333333334,4,6.127738541577875,19.927829794162694
71,11,3.2,0.8333333333333334,4,4.808451136725724,15.435128148889682
72,12,3.2,0.8333333333333334,4,4.597818967097475,14.48884460701326
73,13,3.2,0.8333333333333334,4,8.230585074765608,26.29671931387621
74,14,3.2,0.8333333333333334,4,4.893233469672793,15.523869333697162
75,15,3.2,0.8333333333333334,4,8.156674006215058,25.700758190271554
76,16,3.2,0.8333333333333334,4,5.949791293150902,18.92547416457502
77,17,3.2,0.8333333333333334,4,4.920931209634831,15.799030916223982
78,18,3.2,0.8333333333333334,4,4.23014952178214,13.584843752916493
79,19,3.2,0.8333333333333334,4,3.2123031639087545,10.16051490744339
80,0,4.0,0.8333333333333334,5,2.9520088212686457,11.80752044600151
81,1,4.0,0.8333333333333334,5,3.827972854787999,15.237068856274348
82,2,4.0,0.8333333333333334,5,3.3111877182673544,13.180919856992707
83,3,4.0,0.8333333333333334,5,7.839078832018486,31.479218416128415
84,4,4.0,0.8333333333333334,5,3.6610871086847045,14.728468376214346
85,5,4.0,0.8333333333333334,5,4.650783224361781,18.353540864406206
86,6,4.0,0.8333333333333334,5,4.543297277110628,18.015688136169246
87,7,4.0,0.8333333333333334,5,3.69445917353311,14.923341634487453
88,8,4.0,0.8333333333333334,5,4.489607745758015,18.093768788299425
89,9,4.0,0.8333333333333334,5,8.715505120594276,35.15194117701023
90,10,4.0,0.8333333333333334,5,4.64128544224057,18.70747452252414
91,11,4.0,0.8333333333333334,5,9.516655996886366,38.43656561514876
92,12,4.0,0.8333333333333334,5,4.20244682901389,16.664102492649725
93,13,4.0,0.8333333333333334,5,7.26108270541703,29.172534670272775
94,14,4.0,0.8333333333333334,5,7.698598802672295,31.111982444778178
95,15,4.0,0.8333333333333334,5,4.462539381449911,17.690947432605974
96,16,4.0,0.8333333333333334,5,5.696941859587612,22.78274932076222
97,17,4.0,0.8333333333333334,5,10.061305878315542,41.3243409589518
98,18,4.0,0.8333333333333334,5,3.7887406750396213,15.21828346399088
99,19,4.0,0.8333333333333334,5,5.698288315877166,22.853115181621693
100,0,4.800000000000001,0.8333333333333334,6,3.906114898509934,18.553940394204364
101,1,4.800000000000001,0.8333333333333334,6,6.711145799810433,32.16702950782422
102,2,4.800000000000001,0.8333333333333334,6,3.477769987309439,16.664303617722922
103,3,4.800000000000001,0.8333333333333334,6,4.613726310650656,22.379801807083034
104,4,4.800000000000001,0.8333333333333334,6,3.8187506513638154,18.39360277733737
105,5,4.800000000000001,0.8333333333333334,6,2.7256491125149735,12.803282431187025
106,6,4.800000000000001,0.8333333333333334,6,9.117494380912774,44.01896306552168
107,7,4.800000000000001,0.8333333333333334,6,5.13241208513016,24.741752881466052
108,8,4.800000000000001,0.8333333333333334,6,3.21826874500471,15.552820088359393
109,9,4.800000000000001,0.8333333333333334,6,5.205320370498444,25.067638885177345
110,10,4.800000000000001,0.8333333333333334,6,5.965086072457858,28.948345092377654
111,11,4.800000000000001,0.8333333333333334,6,3.237889596417101,15.685900253749981
112,12,4.800000000000001,0.8333333333333334,6,3.295752847551327,15.841722905262555
113,13,4.800000000000001,0.8333333333333334,6,3.2129955198595495,15.221341086554252
114,14,4.800000000000001,0.8333333333333334,6,6.6199486565577175,31.90725744969111
115,15,4.800000000000001,0.8333333333333334,6,3.2363102947904383,15.343390886875632
116,16,4.800000000000001,0.8333333333333334,6,5.381784293491693,25.93315389589495
117,17,4.800000000000001,0.8333333333333334,6,5.3419215751881,25.694642776655105
118,18,4.800000000000001,0.8333333333333334,6,2.7696913115912083,13.175421569239388
119,19,4.800000000000001,0.8333333333333334,6,7.425758158307402,36.0396795949852
120,0,5.6000000000000005,0.8333333333333334,7,6.550164678658242,36.69158377091906
121,1,5.6000000000000005,0.8333333333333334,7,2.7123405535421163,15.081807244456558
122,2,5.6000000000000005,0.8333333333333334,7,2.333344103940569,12.914121939221934
123,3,5.6000000000000005,0.8333333333333334,7,7.306200456301078,41.37563676639903
124,4,5.6000000000000005,0.8333333333333334,7,4.189764866724151,23.54855653221287
125,5,5.6000000000000005,0.8333333333333334,7,4.685113369157116,26.0712041361629
126,6,5.6000000000000005,0.8333333333333334,7,4.035799396178958,22.808280664279938
127,7,5.6000000000000005,0.8333333333333334,7,6.451319358025006,36.67360011058624
128,8,5.6000000000000005,0.8333333333333334,7,2.668213861403949,15.084503045299806
129,9,5.6000000000000005,0.8333333333333334,7,2.413460183098876,13.581251419540223
130,10,5.6000000000000005,0.8333333333333334,7,5.805232943157486,33.003017249686074
131,11,5.6000000000000005,0.8333333333333334,7,3.899828712098316,21.962190586512563
132,12,5.6000000000000005,0.8333333333333334,7,2.7309195748464514,15.208009564115343
133,13,5.6000000000000005,0.8333333333333334,7,2.704638829974998,14.932424776766576
134,14,5.6000000000000005,0.8333333333333334,7,1.7050910771996077,9.42367764250673
135,15,5.6000000000000005,0.8333333333333334,7,2.4359992281667147,13.501931721985347
136,16,5.6000000000000005,0.8333333333333334,7,3.399477652849088,19.069484730487357
137,17,5.6000000000000005,0.8333333333333334,7,3.1297194006114037,17.481775116803114
138,18,5.6000000000000005,0.8333333333333334,7,3.7480930104965537,21.065525257257118
139,19,5.6000000000000005,0.8333333333333334,7,6.372933661292312,36.04738196885381
140,0,6.4,0.8333333333333334,8,3.472095883551327,22.287257784413455
141,1,6.4,0.8333333333333334,8,2.8532398815185207,18.12282864744527
142,2,6.4,0.8333333333333334,8,3.1503456544451742,20.195448829432145
143,3,6.4,0.8333333333333334,8,2.16683095317514,13.85306832886616
144,4,6.4,0.8333333333333334,8,3.741987717765385,23.944540521295604
145,5,6.4,0.8333333333333334,8,3.104122384045044,19.69978925949448
146,6,6.4,0.8333333333333334,8,3.122176266847398,19.992311541524245
147,7,6.4,0.8333333333333334,8,2.3699744324493643,15.203945500624402
148,8,6.4,0.8333333333333334,8,2.3778391149468585,15.338663208906345
149,9,6.4,0.8333333333333334,8,4.686712142939693,30.00701260333494
150,10,6.4,0.8333333333333334,8,3.6815919674251325,23.7870118944873
151,11,6.4,0.8333333333333334,8,3.7940660805694364,24.353955734094104
152,12,6.4,0.8333333333333334,8,2.3268424783303314,14.88119116780801
153,13,6.4,0.8333333333333334,8,1.5566271391711402,9.785477072542843
154,14,6.4,0.8333333333333334,8,3.0367410624154108,19.423757659740453
155,15,6.4,0.8333333333333334,8,2.8001436840461738,17.83839661184385
156,16,6.4,0.8333333333333334,8,3.1325359936549626,20.076435651022337
157,17,6.4,0.8333333333333334,8,2.1751123353274617,13.973811129941293
158,18,6.4,0.8333333333333334,8,3.3832552700084597,21.674140045158097
159,19,6.4,0.8333333333333334,8,1.7973217525375387,11.574996594769285
160,0,7.2,0.8333333333333334,9,2.2408462278020305,16.1529953381484
161,1,7.2,0.8333333333333334,9,3.088430080243511,22.17791944528491
162,2,7.2,0.8333333333333334,9,2.6815192268792245,19.232829495834377
163,3,7.2,0.8333333333333334,9,2.4587020593965963,17.69609828883029
164,4,7.2,0.8333333333333334,9,4.2699669861217435,30.792006365020068
165,5,7.2,0.8333333333333334,9,3.297741747858329,23.61102301929147
166,6,7.2,0.8333333333333334,9,3.1459423024499227,22.64448212016006
167,7,7.2,0.8333333333333334,9,2.470670272744188,17.827236990347068
168,8,7.2,0.8333333333333334,9,2.566755640058411,18.614111901703552
169,9,7.2,0.8333333333333334,9,4.614019540025409,33.544017528457836
170,10,7.2,0.8333333333333334,9,3.4996913673016903,25.396625901109587
171,11,7.2,0.8333333333333334,9,2.5467822902361856,18.325377262427796
172,12,7.2,0.8333333333333334,9,1.55508151521698,11.16210302481096
173,13,7.2,0.8333333333333334,9,2.7896724221768405,20.050286265859146
174,14,7.2,0.8333333333333334,9,3.42313107068255,24.742391378893583
175,15,7.2,0.8333333333333334,9,3.961755087794864,28.534361326894086
176,16,7.2,0.8333333333333334,9,2.165184111611474,15.567439261076968
177,17,7.2,0.8333333333333334,9,3.8247400304959975,27.808578011907024
178,18,7.2,0.8333333333333334,9,1.7063031903007655,12.23424323250242
179,19,7.2,0.8333333333333334,9,2.615582979283321,18.954265290915426
180,0,8.0,0.8333333333333334,10,2.765390451871074,22.27816855420447
181,1,8.0,0.8333333333333334,10,1.7876813310242157,14.162347657996067
182,2,8.0,0.8333333333333334,10,1.41821206466407,11.253039995754426
183,3,8.0,0.8333333333333334,10,2.836469684514836,22.76535020676212
184,4,8.0,0.8333333333333334,10,1.9219869026094765,15.325446709805846
185,5,8.0,0.8333333333333334,10,1.5138797688322347,11.936437350652472
186,6,8.0,0.8333333333333334,10,1.8631953078187837,14.801055742927382
187,7,8.0,0.8333333333333334,10,2.2097491844751955,17.649054903021067
188,8,8.0,0.8333333333333334,10,2.5328249549550073,20.40844452604899
189,9,8.0,0.8333333333333334,10,3.41791810087698,27.497926768185977
190,10,8.0,0.8333333333333334,10,2.691344475610543,21.762031924559547
191,11,8.0,0.8333333333333334,10,3.0999700768539395,25.040072755723312
192,12,8.0,0.8333333333333334,10,1.5413251365038423,12.319883659233648
193,13,8.0,0.8333333333333334,10,2.4007381362854425,19.103909551547677
194,14,8.0,0.8333333333333334,10,3.5437936481362904,28.56061427487977
195,15,8.0,0.8333333333333334,10,1.8350109808982848,14.63878821162093
196,16,8.0,0.8333333333333334,10,2.1093006161874643,16.84361492190442
197,17,8.0,0.8333333333333334,10,1.829081755896943,14.653250960336182
198,18,8.0,0.8333333333333334,10,2.0505062159476455,16.437935555094526
199,19,8.0,0.8333333333333334,10,2.6056556056262195,20.999290906443033
200,0,8.8,0.8333333333333334,11,2.296419191694348,20.357931142384718
201,1,8.8,0.8333333333333334,11,1.9178292192240163,16.782870364557503
202,2,8.8,0.8333333333333334,11,2.0250453494685408,17.686746082258303
203,3,8.8,0.8333333333333334,11,3.482589528771165,30.82288702924473
204,4,8.8,0.8333333333333334,11,1.97827632861987,17.375200994268212
205,5,8.8,0.8333333333333334,11,2.3553638346979864,20.66057829472561
206,6,8.8,0.8333333333333334,11,1.9001428140664456,16.7193566209707
207,7,8.8,0.8333333333333334,11,2.5344577579752383,22.488243686514195
208,8,8.8,0.8333333333333334,11,2.9037436364075546,25.775899012658172
209,9,8.8,0.8333333333333334,11,1.9172650572042538,16.935077475073765
210,10,8.8,0.8333333333333334,11,1.445187653120346,12.686782303879552
211,11,8.8,0.8333333333333334,11,1.5739570940874257,13.826147315789322
212,12,8.8,0.8333333333333334,11,2.2255747733970073,19.525238720984213
213,13,8.8,0.8333333333333334,11,1.7243479597074,15.06702314191904
214,14,8.8,0.8333333333333334,11,1.5430320478725112,13.569499851587777
215,15,8.8,0.8333333333333334,11,2.3199081562515733,20.490976905897863
216,16,8.8,0.8333333333333334,11,3.5008376609085397,30.967498796344778
217,17,8.8,0.8333333333333334,11,1.8009702938270777,15.836322094034657
218,18,8.8,0.8333333333333334,11,1.7089101800670226,15.008532872904993
219,19,8.8,0.8333333333333334,11,3.0360162233307055,27.042824251941283
220,0,9.600000000000001,0.8333333333333334,12,1.7412217627801192,16.75317327243414
221,1,9.600000000000001,0.8333333333333334,12,1.7681315691319746,16.81621857680352
222,2,9.600000000000001,0.8333333333333334,12,1.659337669088766,15.893854447347007
223,3,9.600000000000001,0.8333333333333334,12,1.7659089014685505,16.98945984136616
224,4,9.600000000000001,0.8333333333333334,12,1.8504783443180512,17.720695233630646
225,5,9.600000000000001,0.8333333333333334,12,1.9431637554931003,18.564986519981144
226,6,9.600000000000001,0.8333333333333334,12,1.7807139043281743,17.000277163427707
227,7,9.600000000000001,0.8333333333333334,12,1.7360870242948994,16.794546360110072
228,8,9.600000000000001,0.8333333333333334,12,3.1646423910124617,30.73997448379456
229,9,9.600000000000001,0.8333333333333334,12,2.6970736084733993,26.129395490487163
230,10,9.600000000000001,0.8333333333333334,12,1.4010879629163895,13.490033927591966
231,11,9.600000000000001,0.8333333333333334,12,3.3309429647461353,32.233104712728554
232,12,9.600000000000001,0.8333333333333334,12,1.945194284983035,18.625235278712694
233,13,9.600000000000001,0.8333333333333334,12,2.104132163128821,20.122641241342375
234,14,9.600000000000001,0.8333333333333334,12,1.7096190221616183,16.490078143720996
235,15,9.600000000000001,0.8333333333333334,12,1.6463508626711756,15.74682132343062
236,16,9.600000000000001,0.8333333333333334,12,1.7447274362240592,16.656107662628507
237,17,9.600000000000001,0.8333333333333334,12,1.6773972501051875,16.043995014779135
238,18,9.600000000000001,0.8333333333333334,12,1.739893489410423,16.72045254387772
239,19,9.600000000000001,0.8333333333333334,12,1.4833361183145584,14.253105111662014
240,0,10.4,0.8333333333333334,13,1.9048439116725278,19.859890725116077
241,1,10.4,0.8333333333333334,13,2.9260959518715817,30.213958499402846
242,2,10.4,0.8333333333333334,13,1.9509079243572924,20.27759466132012
243,3,10.4,0.8333333333333334,13,1.1986734762864046,12.356931733286725
244,4,10.4,0.8333333333333334,13,1.303755085815051,13.45188371896482
245,5,10.4,0.8333333333333334,13,1.5611557097562379,16.103547493137224
246,6,10.4,0.8333333333333334,13,1.538156962263882,15.998370564506386
247,7,10.4,0.8333333333333334,13,1.3676003768478457,14.238809386085874
248,8,10.4,0.8333333333333334,13,1.764166226039904,18.358265925999962
249,9,10.4,0.8333333333333334,13,1.4817036965827295,15.369568397345828
250,10,10.4,0.8333333333333334,13,1.6255874193091149,16.95966924313994
251,11,10.4,0.8333333333333334,13,1.762028841378304,18.36764948349241
252,12,10.4,0.8333333333333334,13,1.6381996430895107,17.057938842316503
253,13,10.4,0.8333333333333334,13,1.492441398119175,15.481386503963966
254,14,10.4,0.8333333333333334,13,1.5307770827395049,15.956820310476905
255,15,10.4,0.8333333333333334,13,1.7356370499240161,18.072916229303974
256,16,10.4,0.8333333333333334,13,1.4463336147761257,14.968125613537632
257,17,10.4,0.8333333333333334,13,1.2634813203801885,13.139005488656395
258,18,10.4,0.8333333333333334,13,1.9598704738262087,20.470941235293704
259,19,10.4,0.8333333333333334,13,1.0926027976437735,11.311352563073546
260,0,11.200000000000001,0.8333333333333334,14,1.5307739070895856,17.077482666531157
261,1,11.200000000000001,0.8333333333333334,14,1.218823591766277,13.497630991986787
262,2,11.200000000000001,0.8333333333333334,14,1.076338419869145,11.980689068742183
263,3,11.200000000000001,0.8333333333333334,14,1.3959984966598808,15.530086485629482
264,4,11.200000000000001,0.8333333333333334,14,1.6701971965814029,18.587067868355515
265,5,11.200000000000001,0.8333333333333334,14,1.3065773977979154,14.584823845777407
266,6,11.200000000000001,0.8333333333333334,14,1.8403695702258294,20.623794860474085
267,7,11.200000000000001,0.8333333333333334,14,1.1564476451147712,12.975736971727791
268,8,11.200000000000001,0.8333333333333334,14,2.6852532159494706,30.263118563552236
269,9,11.200000000000001,0.8333333333333334,14,2.005783096991271,22.552324659636326
270,10,11.200000000000001,0.8333333333333334,14,1.4119630976149522,15.81077034002942
271,11,11.200000000000001,0.8333333333333334,14,2.181467561283829,24.671463971645554
272,12,11.200000000000001,0.8333333333333334,14,1.4842627445074212,16.649230650697064
273,13,11.200000000000001,0.8333333333333334,14,1.905981230565451,21.47352011716643
274,14,11.200000000000001,0.8333333333333334,14,1.2447598413253802,13.950438461680461
275,15,11.200000000000001,0.8333333333333334,14,1.6614671775988814,18.57192678253556
276,16,11.200000000000001,0.8333333333333334,14,1.0823699697393316,11.958798128498909
277,17,11.200000000000001,0.8333333333333334,14,1.3728294086285986,15.46170974592744
278,18,11.200000000000001,0.8333333333333334,14,1.432192503272108,16.073741311235498
279,19,11.200000000000001,0.8333333333333334,14,1.693969222304092,19.10063229429338
280,0,12.0,0.8333333333333334,15,1.59677093627205,19.26663811705833
281,1,12.0,0.8333333333333334,15,1.7297642689124897,20.66391991392211
282,2,12.0,0.8333333333333334,15,1.4247787056440193,17.0171083718812
283,3,12.0,0.8333333333333334,15,1.7798316578588422,21.452132054364917
284,4,12.0,0.8333333333333334,15,1.6031057586159272,19.158225744283005
285,5,12.0,0.8333333333333334,15,1.162432517635941,13.904985229347211
286,6,12.0,0.8333333333333334,15,1.5349930639974805,18.489444607575727
287,7,12.0,0.8333333333333334,15,1.8298750796638428,22.167805558242414
288,8,12.0,0.8333333333333334,15,1.2918105816382401,15.549249378502285
289,9,12.0,0.8333333333333334,15,1.6174865905298075,19.487429628735992
290,10,12.0,0.8333333333333334,15,1.548677781184342,18.730970479457536
291,11,12.0,0.8333333333333334,15,1.583068149168303,19.072348662948762
292,12,12.0,0.8333333333333334,15,1.8714280878100573,22.52818527281708
293,13,12.0,0.8333333333333334,15,1.593648209642757,19.073235157182168
294,14,12.0,0.8333333333333334,15,1.4361029212560543,17.205178799465436
295,15,12.0,0.8333333333333334,15,1.7402127349407512,20.91176445965326
296,16,12.0,0.8333333333333334,15,1.476095843295379,17.613877392828957
297,17,12.0,0.8333333333333334,15,1.4260222915385368,17.161113847132633
298,18,12.0,0.8333333333333334,15,1.9914361182449611,24.134225338233737
299,19,12.0,0.8333333333333334,15,1.3769483900730188,16.547386599796038
300,0,12.8,0.8333333333333334,16,2.008650994707392,25.896780960180386
301,1,12.8,0.8333333333333334,16,1.1964088305695628,15.18534864929948
302,2,12.8,0.8333333333333334,16,1.2930741629896232,16.464713317346916
303,3,12.8,0.8333333333333334,16,2.3125256467043167,29.68807422098894
304,4,12.8,0.8333333333333334,16,1.010699748403913,12.859606938918235
305,5,12.8,0.8333333333333334,16,1.324512907786767,16.954538395786145
306,6,12.8,0.8333333333333334,16,1.137820742578685,14.469169356742036
307,7,12.8,0.8333333333333334,16,1.6728999819630666,21.53657339852619
308,8,12.8,0.8333333333333334,16,1.4952953396989686,19.26361145908014
309,9,12.8,0.8333333333333334,16,1.5640107074144538,20.062288748002427
310,10,12.8,0.8333333333333334,16,1.98386081495633,25.62817529454453
311,11,12.8,0.8333333333333334,16,2.059436743467863,26.576250470566038
312,12,12.8,0.8333333333333334,16,1.257822241761218,16.12749349879914
313,13,12.8,0.8333333333333334,16,1.6127287713653702,20.651529493590687
314,14,12.8,0.8333333333333334,16,1.2222664453554497,15.660472218869462
315,15,12.8,0.8333333333333334,16,1.3521917907158232,17.264861430947178
316,16,12.8,0.8333333333333334,16,1.1691109737484746,14.935005391898182
317,17,12.8,0.8333333333333334,16,1.4443796443520465,18.5761666060117
318,18,12.8,0.8333333333333334,16,2.3722162478026982,30.703594895310847
319,19,12.8,0.8333333333333334,16,1.5188410396117238,19.507994312772894
320,0,13.600000000000001,0.8333333333333334,17,1.5196084262256058,20.791714724012525
321,1,13.600000000000001,0.8333333333333334,17,1.3747108792925924,18.448138162917445
322,2,13.600000000000001,0.8333333333333334,17,1.3618101616096911,18.45897562369909
323,3,13.600000000000001,0.8333333333333334,17,1.7416946163297171,23.862865043202707
324,4,13.600000000000001,0.8333333333333334,17,1.0030367586464626,13.566740851865736
325,5,13.600000000000001,0.8333333333333334,17,1.2526537594685834,16.982500905834836
326,6,13.600000000000001,0.8333333333333334,17,1.0571062543983458,14.330479940490616
327,7,13.600000000000001,0.8333333333333334,17,1.035509480176029,14.10018742173026
328,8,13.600000000000001,0.8333333333333334,17,1.9229609047227723,26.431781957723807
329,9,13.600000000000001,0.8333333333333334,17,1.3330031611540767,18.221062809837495
330,10,13.600000000000001,0.8333333333333334,17,3.724953540144987,51.15683679099741
331,11,13.600000000000001,0.8333333333333334,17,1.271223299741383,17.37167723276579
332,12,13.600000000000001,0.8333333333333334,17,1.0937527849122584,14.863927047826321
333,13,13.600000000000001,0.8333333333333334,17,1.4707755512475935,20.018726028031004
334,14,13.600000000000001,0.8333333333333334,17,1.8994122112133576,25.937963575916623
335,15,13.600000000000001,0.8333333333333334,17,1.4690043753309496,20.01283761203159
336,16,13.600000000000001,0.8333333333333334,17,1.1052882865288403,14.977290034559054
337,17,13.600000000000001,0.8333333333333334,17,1.5913996486370439,21.755767736998642
338,18,13.600000000000001,0.8333333333333334,17,1.488687071515921,20.41903345832963
339,19,13.600000000000001,0.8333333333333334,17,1.0877651721181323,14.802937190313866
340,0,14.4,0.8333333333333334,18,1.8544644745677759,26.90525455540579
341,1,14.4,0.8333333333333334,18,1.4057766283760034,20.10632577759567
342,2,14.4,0.8333333333333334,18,1.0383258975305554,14.852213638277277
343,3,14.4,0.8333333333333334,18,1.4351994917324904,20.891474359809536
344,4,14.4,0.8333333333333334,18,1.0804734923830759,15.485706250665288
345,5,14.4,0.8333333333333334,18,0.8573890977065755,12.266821891412338
346,6,14.4,0.8333333333333334,18,1.2618299147635361,18.15168518893213
347,7,14.4,0.8333333333333334,18,1.1453301813759866,16.57833663569761
348,8,14.4,0.8333333333333334,18,1.353366721892065,19.69512034883093
349,9,14.4,0.8333333333333334,18,1.0248024150636743,14.775518095751751
350,10,14.4,0.8333333333333334,18,1.3789431080184595,19.915833557633956
351,11,14.4,0.8333333333333334,18,1.3043518601385,18.82852717001762
352,12,14.4,0.8333333333333334,18,0.896473177891495,12.957228840796482
353,13,14.4,0.8333333333333334,18,1.560365734285302,22.606759462510034
354,14,14.4,0.8333333333333334,18,1.2575456147918573,18.140541436864094
355,15,14.4,0.8333333333333334,18,1.4980404585532159,21.56229501359551
356,16,14.4,0.8333333333333334,18,1.2068443835657876,17.34488515808237
357,17,14.4,0.8333333333333334,18,1.0718894588778656,15.457773790198697
358,18,14.4,0.8333333333333334,18,1.113101077610281,16.08608835081739
359,19,14.4,0.8333333333333334,18,1.2240221482297142,17.578182070726715
360,0,15.200000000000001,0.8333333333333334,19,0.8015934697346146,12.156350615161793
361,1,15.200000000000001,0.8333333333333334,19,1.131748477796164,17.171509169532623
362,2,15.200000000000001,0.8333333333333334,19,1.3379853114740508,20.201751677244722
363,3,15.200000000000001,0.8333333333333334,19,1.3845405890132991,21.372975951466813
364,4,15.200000000000001,0.8333333333333334,19,1.0163987925881244,15.379302021298825
365,5,15.200000000000001,0.8333333333333334,19,0.8299002700692583,12.54117624786335
366,6,15.200000000000001,0.8333333333333334,19,0.8539538042087789,12.884648081904446
367,7,15.200000000000001,0.8333333333333334,19,1.1323592557197366,17.31645502239472
368,8,15.200000000000001,0.8333333333333334,19,1.6043586075188176,24.609173934363117
369,9,15.200000000000001,0.8333333333333334,19,1.02658128325331,15.64116241595922
370,10,15.200000000000001,0.8333333333333334,19,1.2354271589887618,18.86956787176227
371,11,15.200000000000001,0.8333333333333334,19,1.5202968204083018,23.213113074575258
372,12,15.200000000000001,0.8333333333333334,19,1.344686400036182,20.537300453180343
373,13,15.200000000000001,0.8333333333333334,19,1.3636727915353317,20.726008200948332
374,14,15.200000000000001,0.8333333333333334,19,1.2141232169406568,18.531208013495444
375,15,15.200000000000001,0.8333333333333334,19,1.0953463297633868,16.7241271086248
