,run,lambda,mu,c,Wq,Lq
58,28,1.6,0.8333333333333334,2,10.279062172354028,16.436632940146385
59,29,1.6,0.8333333333333334,2,12.055244643327372,19.266213892157577
60,0,2.4000000000000004,0.8333333333333334,3,9.347702939087055,22.439908721513405
61,1,2.4000000000000004,0.8333333333333334,3,9.022456489599497,21.616082827098264
62,2,2.4000000000000004,0.8333333333333334,3,8.562301209301987,20.568601262630537
63,3,2.4000000000000004,0.8333333333333334,3,9.749007208172705,23.408161822556707
64,4,2.4000000000000004,0.8333333333333334,3,9.230977358408367,22.162301196198563
65,5,2.4000000000000004,0.8333333333333334,3,9.409319791687903,22.58745695487579
66,6,2.4000000000000004,0.8333333333333334,3,8.999322974193301,21.574531079496317
67,7,2.4000000000000004,0.8333333333333334,3,12.186686296001588,29.3835108377273
68,8,2.4000000000000004,0.8333333333333334,3,9.274459677789935,22.302543655024337
69,9,2.4000000000000004,0.8333333333333334,3,10.730116079136579,25.82080698170806
70,10,2.4000000000000004,0.8333333333333334,3,9.711280135086598,23.347889818135833
71,11,2.4000000000000004,0.8333333333333334,3,7.085380594212333,16.9791226407468
72,12,2.4000000000000004,0.8333333333333334,3,11.092977368236268,26.617164546293672
73,13,2.4000000000000004,0.8333333333333334,3,9.106638022652508,21.851544193497052
74,14,2.4000000000000004,0.8333333333333334,3,8.773743175747272,21.06366808417041
75,15,2.4000000000000004,0.8333333333333334,3,8.77858069021918,21.080865773873565
76,16,2.4000000000000004,0.8333333333333334,3,10.83550899971837,25.984711637166868
77,17,2.4000000000000004,0.8333333333333334,3,7.566857274310033,18.155867981448107
78,18,2.4000000000000004,0.8333333333333334,3,9.435001871535814,22.692857092557084
79,19,2.4000000000000004,0.8333333333333334,3,9.003962620123827,21.5924083705091
80,20,2.4000000000000004,0.8333333333333334,3,8.808433063759034,20.993843404277364
81,21,2.4000000000000004,0.8333333333333334,3,7.444007510799914,17.763477823134753
82,22,2.4000000000000004,0.8333333333333334,3,7.472326561244734,17.90822974266529
83,23,2.4000000000000004,0.8333333333333334,3,7.144168178073518,17.062164039259912
84,24,2.4000000000000004,0.8333333333333334,3,8.438619653829381,20.289663395322343
85,25,2.4000000000000004,0.8333333333333334,3,9.346260443105033,22.485872188219684
86,26,2.4000000000000004,0.8333333333333334,3,7.536687040099268,18.04530506038349
87,27,2.4000000000000004,0.8333333333333334,3,10.00821333359247,24.08602986952104
88,28,2.4000000000000004,0.8333333333333334,3,7.806426906960763,18.74463325948535
89,29,2.4000000000000004,0.8333333333333334,3,10.09072742090179,24.350805215003135
90,0,3.2,0.8333333333333334,4,7.146423376200235,22.907537077776844
91,1,3.2,0.8333333333333334,4,9.26012683438935,29.65322874742866
92,2,3.2,0.8333333333333334,4,7.528410528767526,24.10734179401397
93,3,3.2,0.8333333333333334,4,5.603127434181251,17.929201139668983
