,run,lambda,mu,c,Wq,Lq
90,0,2.6666666666666665,0.8333333333333334,4,0.9061347506869453,2.4186910748426578
91,1,2.6666666666666665,0.8333333333333334,4,0.9419738465800941,2.517877252431701
92,2,2.6666666666666665,0.8333333333333334,4,0.9296284045136943,2.497613931072247
93,3,2.6666666666666665,0.8333333333333334,4,0.9449767784592833,2.526830106529094
94,4,2.6666666666666665,0.8333333333333334,4,0.8364462782243371,2.2204680726330266
95,5,2.6666666666666665,0.8333333333333334,4,0.9669361350743306,2.5810426253538696
96,6,2.6666666666666665,0.8333333333333334,4,0.9094716922120033,2.4228697970136603
97,7,2.6666666666666665,0.8333333333333334,4,0.8504427973007529,2.2710904813357504
98,8,2.6666666666666665,0.8333333333333334,4,0.8450465427010067,2.2582347769907143
99,9,2.6666666666666665,0.8333333333333334,4,0.8558932853341854,2.287028802844364
100,10,2.6666666666666665,0.8333333333333334,4,0.8746616853306223,2.3275971973007126
101,11,2.6666666666666665,0.8333333333333334,4,0.8896308614758893,2.373071476904106
102,12,2.6666666666666665,0.8333333333333334,4,0.851560862813989,2.2672584062680348
103,13,2.6666666666666665,0.8333333333333334,4,0.8750712683659634,2.337490850642575
104,14,2.6666666666666665,0.8333333333333334,4,0.8801878483359014,2.3482707643323244
105,15,2.6666666666666665,0.8333333333333334,4,0.9640820461768954,2.5802499067469835
106,16,2.6666666666666665,0.8333333333333334,4,0.841337961482293,2.238082734979053
107,17,2.6666666666666665,0.8333333333333334,4,0.8502842658227764,2.260502570594176
108,18,2.6666666666666665,0.8333333333333334,4,0.9371951241500388,2.5170999205396165
109,19,2.6666666666666665,0.8333333333333334,4,0.9109668310014009,2.4302408730723317
110,20,2.6666666666666665,0.8333333333333334,4,0.9206284862880263,2.4477789066199493
111,21,2.6666666666666665,0.8333333333333334,4,0.8999817052722576,2.3985772419892535
112,22,2.6666666666666665,0.8333333333333334,4,0.8154577659085565,2.163266792504881
113,23,2.6666666666666665,0.8333333333333334,4,0.864947605044566,2.296280999533026
114,24,2.6666666666666665,0.8333333333333334,4,0.8711041454896822,2.325551893047939
115,25,2.6666666666666665,0.8333333333333334,4,0.8864844329929784,2.361393113002713
116,26,2.6666666666666665,0.8333333333333334,4,0.8720193324522516,2.324890742250913
117,27,2.6666666666666665,0.8333333333333334,4,0.9569879249007509,2.5594642051470764
118,28,2.6666666666666665,0.8333333333333334,4,0.7961258833764802,2.116707653685996
119,29,2.6666666666666665,0.8333333333333334,4,0.9125825871606048,2.4398990566843617
120,0,3.3333333333333335,0.8333333333333334,5,0.650166291101535,2.1702290730452476
121,1,3.3333333333333335,0.8333333333333334,5,0.6874901832001312,2.2895432159811127
122,2,3.3333333333333335,0.8333333333333334,5,0.6807789709908381,2.2724265895880547
123,3,3.3333333333333335,0.8333333333333334,5,0.6546775350448419,2.183407539294186
124,4,3.3333333333333335,0.8333333333333334,5,0.6298781010292676,2.0933746736467738
125,5,3.3333333333333335,0.8333333333333334,5,0.6831750471908734,2.2729004593434152
126,6,3.3333333333333335,0.8333333333333334,5,0.705649557763961,2.351054970575688
127,7,3.3333333333333335,0.8333333333333334,5,0.6605536208186831,2.2084514216903797
128,8,3.3333333333333335,0.8333333333333334,5,0.6721328938581392,2.245595998380103
129,9,3.3333333333333335,0.8333333333333334,5,0.691899359809064,2.310277284205578
130,10,3.3333333333333335,0.8333333333333334,5,0.665276164680186,2.213799576636309
131,11,3.3333333333333335,0.8333333333333334,5,0.6687168917796312,2.2302243314363666
132,12,3.3333333333333335,0.8333333333333334,5,0.6564315963959586,2.1879127680515884
133,13,3.3333333333333335,0.8333333333333334,5,0.6674964962881438,2.2242160434961713
134,14,3.3333333333333335,0.8333333333333334,5,0.6673596735464883,2.2241847231799765
135,15,3.3333333333333335,0.8333333333333334,5,0.6581860112431506,2.1934717786075493
136,16,3.3333333333333335,0.8333333333333334,5,0.6664651498491836,2.213983898495912
137,17,3.3333333333333335,0.8333333333333334,5,0.6728002653112874,2.242022797455125
138,18,3.3333333333333335,0.8333333333333334,5,0.6977728827591343,2.3315921850122674
139,19,3.3333333333333335,0.8333333333333334,5,0.6439939070000329,2.1495357426629615
140,20,3.3333333333333335,0.8333333333333334,5,0.673105423851457,2.236540853939713
141,21,3.3333333333333335,0.8333333333333334,5,0.6845957462347374,2.282948818798774
142,22,3.3333333333333335,0.8333333333333334,5,0.6683686524949677,2.224277406011091
143,23,3.3333333333333335,0.8333333333333334,5,0.6583561651736235,2.189547767011177
144,24,3.3333333333333335,0.8333333333333334,5,0.6861069426240878,2.2931477900547645
145,25,3.3333333333333335,0.8333333333333334,5,0.6504518697842401,2.1695041574409766
146,26,3.3333333333333335,0.8333333333333334,5,0.659134873262858,2.1990564303191107
147,27,3.3333333333333335,0.8333333333333334,5,0.6891465615072982,2.298496743664099
148,28,3.3333333333333335,0.8333333333333334,5,0.6762382264682238,2.261137757841852
149,29,3.3333333333333335,0.8333333333333334,5,0.6423469335196403,2.1461324926438086
150,0,4.0,0.8333333333333334,6,0.534709271625002,2.1479072369084418
151,1,4.0,0.8333333333333334,6,0.5345129187307905,2.1352508272290396
152,2,4.0,0.8333333333333334,6,0.5076085097454046,2.0300076478333846
153,3,4.0,0.8333333333333334,6,0.536820745330882,2.147332553437096
154,4,4.0,0.8333333333333334,6,0.5099882474503944,2.0378926372818835
155,5,4.0,0.8333333333333334,6,0.5633143535469073,2.253229369401877
156,6,4.0,0.8333333333333334,6,0.5264127899905859,2.099144697878015
157,7,4.0,0.8333333333333334,6,0.5343764001791758,2.1397285755605613
158,8,4.0,0.8333333333333334,6,0.5257407075118045,2.106695589070424
159,9,4.0,0.8333333333333334,6,0.5249409498956527,2.1023675066941037
160,10,4.0,0.8333333333333334,6,0.511564590402907,2.0416542802979967
161,11,4.0,0.8333333333333334,6,0.4942323792376234,1.976593438932637
162,12,4.0,0.8333333333333334,6,0.5287898785308717,2.116566095200299
163,13,4.0,0.8333333333333334,6,0.5152894284720381,2.060374473956907
164,14,4.0,0.8333333333333334,6,0.5478704397815312,2.2010914066399807
165,15,4.0,0.8333333333333334,6,0.529007443557523,2.1135758864293783
166,16,4.0,0.8333333333333334,6,0.5455183053313487,2.1794874645581785
167,17,4.0,0.8333333333333334,6,0.5258124122987519,2.1021454431292326
168,18,4.0,0.8333333333333334,6,0.5399564196363723,2.1647049211534433
169,19,4.0,0.8333333333333334,6,0.5357233756628803,2.149215283324212
170,20,4.0,0.8333333333333334,6,0.5248353734823008,2.09477929286185
171,21,4.0,0.8333333333333334,6,0.5235084561166875,2.090117981214993
172,22,4.0,0.8333333333333334,6,0.5408615267951088,2.163619182868945
173,23,4.0,0.8333333333333334,6,0.5127410526503497,2.041570794516883
174,24,4.0,0.8333333333333334,6,0.5341880210801815,2.140352511582828
175,25,4.0,0.8333333333333334,6,0.5143779094097791,2.0602995659080934
176,26,4.0,0.8333333333333334,6,0.5263034958765969,2.106185581157977
177,27,4.0,0.8333333333333334,6,0.5023446322497327,2.0070476499053638
178,28,4.0,0.8333333333333334,6,0.4982823332068837,1.9963283054067291
179,29,4.0,0.8333333333333334,6,0.5060925169104038,2.0269005302261665
180,0,4.666666666666667,0.8333333333333334,7,0.43555022424500706,2.037922077233427
181,1,4.666666666666667,0.8333333333333334,7,0.4251525174735657,1.9869762571964833
182,2,4.666666666666667,0.8333333333333334,7,0.4160415313719296,1.9405841189312636
183,3,4.666666666666667,0.8333333333333334,7,0.42358755662709763,1.9781829847893733
184,4,4.666666666666667,0.8333333333333334,7,0.3956280906864282,1.8427198266758398
185,5,4.666666666666667,0.8333333333333334,7,0.4374563646968472,2.0426860305560797
186,6,4.666666666666667,0.8333333333333334,7,0.39827893179816953,1.852790137877358
187,7,4.666666666666667,0.8333333333333334,7,0.40176935538499453,1.8720282406421933
188,8,4.666666666666667,0.8333333333333334,7,0.43934032986357124,2.056412037316228
189,9,4.666666666666667,0.8333333333333334,7,0.4274322998156527,1.9979809936123598
190,10,4.666666666666667,0.8333333333333334,7,0.4101689419409098,1.9115513370213884
191,11,4.666666666666667,0.8333333333333334,7,0.40992295757256175,1.9132498167967402
192,12,4.666666666666667,0.8333333333333334,7,0.4261493751398056,1.9909102197406754
193,13,4.666666666666667,0.8333333333333334,7,0.4154030713227539,1.9414977420408879
194,14,4.666666666666667,0.8333333333333334,7,0.4156901097424352,1.94439048832021
195,15,4.666666666666667,0.8333333333333334,7,0.44613056864381256,2.081823685519372
196,16,4.666666666666667,0.8333333333333334,7,0.42313618738470615,1.971179928931592
197,17,4.666666666666667,0.8333333333333334,7,0.4255971745613587,1.9903817943276234
198,18,4.666666666666667,0.8333333333333334,7,0.41023538840091506,1.9161848850973402
199,19,4.666666666666667,0.8333333333333334,7,0.4050837257892576,1.8903475114191126
200,20,4.666666666666667,0.8333333333333334,7,0.3991408826682096,1.8554383243537647
201,21,4.666666666666667,0.8333333333333334,7,0.41622405696579157,1.9418611996404902
202,22,4.666666666666667,0.8333333333333334,7,0.42153421571481603,1.9677679765603007
203,23,4.666666666666667,0.8333333333333334,7,0.42385047020399685,1.9745718558956449
204,24,4.666666666666667,0.8333333333333334,7,0.41986504738878755,1.9553687036148513
205,25,4.666666666666667,0.8333333333333334,7,0.4190681614283494,1.9552798462291514
206,26,4.666666666666667,0.8333333333333334,7,0.42328162640000216,1.9737960864332003
207,27,4.666666666666667,0.8333333333333334,7,0.43843408809843404,2.0502405574929288
208,28,4.666666666666667,0.8333333333333334,7,0.40392866824303475,1.8870820308711767
209,29,4.666666666666667,0.8333333333333334,7,0.3934043551361778,1.8364666063853552
210,0,5.333333333333333,0.8333333333333334,8,0.3468291124589608,1.8529414698942241
211,1,5.333333333333333,0.8333333333333334,8,0.3495713143381049,1.8659215193737968
212,2,5.333333333333333,0.8333333333333334,8,0.3431963122493749,1.832036826197133
213,3,5.333333333333333,0.8333333333333334,8,0.3485351696514656,1.858793199876763
214,4,5.333333333333333,0.8333333333333334,8,0.3382694696638327,1.800358067613045
215,5,5.333333333333333,0.8333333333333334,8,0.3368755381911424,1.795712360381698
216,6,5.333333333333333,0.8333333333333334,8,0.3571176886651449,1.9024097615726834
217,7,5.333333333333333,0.8333333333333334,8,0.33957659707514604,1.8118992236096665
218,8,5.333333333333333,0.8333333333333334,8,0.34495040152102674,1.8432493695357093
219,9,5.333333333333333,0.8333333333333334,8,0.3389229453774198,1.8112959895590912
220,10,5.333333333333333,0.8333333333333334,8,0.3567574932541616,1.9034153889087178
221,11,5.333333333333333,0.8333333333333334,8,0.36326027330231375,1.9418368517594533
222,12,5.333333333333333,0.8333333333333334,8,0.3400890635184397,1.810664873496419
223,13,5.333333333333333,0.8333333333333334,8,0.3260305548264793,1.7365365441722092
224,14,5.333333333333333,0.8333333333333334,8,0.33760897131473994,1.8036867192739907
225,15,5.333333333333333,0.8333333333333334,8,0.35702026445885937,1.9079456885331991
226,16,5.333333333333333,0.8333333333333334,8,0.36662823465544997,1.954121158148873
227,17,5.333333333333333,0.8333333333333334,8,0.37474839629831797,2.003110675980788
228,18,5.333333333333333,0.8333333333333334,8,0.3387325592233367,1.8085202322981115
229,19,5.333333333333333,0.8333333333333334,8,0.34269788731165896,1.8289443547935444
230,20,5.333333333333333,0.8333333333333334,8,0.342363179290805,1.8239466849352999
231,21,5.333333333333333,0.8333333333333334,8,0.35219163868840314,1.8775124943495272
232,22,5.333333333333333,0.8333333333333334,8,0.35538024411504154,1.8990596256873469
233,23,5.333333333333333,0.8333333333333334,8,0.3293403222677224,1.752479534541952
234,24,5.333333333333333,0.8333333333333334,8,0.357713567922906,1.9052325426569607
235,25,5.333333333333333,0.8333333333333334,8,0.3371418730022963,1.800255769670314
236,26,5.333333333333333,0.8333333333333334,8,0.349702157007468,1.8653532697366886
237,27,5.333333333333333,0.8333333333333334,8,0.3497772951416066,1.8658520032033958
238,28,5.333333333333333,0.8333333333333334,8,0.3533797702526629,1.8889103349486047
239,29,5.333333333333333,0.8333333333333334,8,0.3416092741561906,1.8239134043892742
240,0,6.0,0.8333333333333334,9,0.28485444486959777,1.7115903498781908
241,1,6.0,0.8333333333333334,9,0.2696530184328621,1.6148117078248176
242,2,6.0,0.8333333333333334,9,0.2655391624441441,1.5912540525130365
243,3,6.0,0.8333333333333334,9,0.278359295302348,1.6674697630930866
244,4,6.0,0.8333333333333334,9,0.28514234261175775,1.7070121863603476
245,5,6.0,0.8333333333333334,9,0.2679052339858389,1.6029522619966063
246,6,6.0,0.8333333333333334,9,0.28551068610203073,1.7087362452817172
247,7,6.0,0.8333333333333334,9,0.2783177139395031,1.6665841932895462
248,8,6.0,0.8333333333333334,9,0.2975459612808548,1.787043190695043
249,9,6.0,0.8333333333333334,9,0.2910815834207173,1.7486958989266723
250,10,6.0,0.8333333333333334,9,0.2717228440575759,1.62904366360777
251,11,6.0,0.8333333333333334,9,0.29201636821923377,1.7538211058878521
252,12,6.0,0.8333333333333334,9,0.275976773748643,1.6527421049484294
253,13,6.0,0.8333333333333334,9,0.2880333824306219,1.7302453315990172
254,14,6.0,0.8333333333333334,9,0.30046351491786766,1.8076372829275398
255,15,6.0,0.8333333333333334,9,0.28445438459657,1.7066466603518067
256,16,6.0,0.8333333333333334,9,0.29754088263855955,1.7855130826257417
257,17,6.0,0.8333333333333334,9,0.2839617475308455,1.7017827529523655
258,18,6.0,0.8333333333333334,9,0.2831675184917956,1.69982520321713
259,19,6.0,0.8333333333333334,9,0.2801514674562612,1.6825729044543203
260,20,6.0,0.8333333333333334,9,0.3051448398576787,1.8278297965411405
261,21,6.0,0.8333333333333334,9,0.2940418573388348,1.763463111855349
262,22,6.0,0.8333333333333334,9,0.2833386727049936,1.7003545226928685
263,23,6.0,0.8333333333333334,9,0.29040645536054127,1.7410454710119847
264,24,6.0,0.8333333333333334,9,0.2915452586703871,1.749605284962545
265,25,6.0,0.8333333333333334,9,0.2928610234387457,1.7589760217574346
266,26,6.0,0.8333333333333334,9,0.2717794185220464,1.6278742210997674
267,27,6.0,0.8333333333333334,9,0.27610977150405375,1.6543393069437025
268,28,6.0,0.8333333333333334,9,0.28059853318833605,1.6823861070065245
269,29,6.0,0.8333333333333334,9,0.28706400493694956,1.7233695966865505
